Site,Date,State,Country,Latitude,Longitude,EnglishName,LatinName,OrigBflyName,ButterflyCount,ObserverCount,HoursObserved
GuadalupeCanyonAZNM,8/4/1986,AZ,USA,31.33,-109.07,Golden-headed Scallopwing,Staphylus ceos,Staphylus ceos,1,2,10
GuadalupeCanyonAZNM,8/4/1986,AZ,USA,31.33,-109.07,Gray Hairstreak,Strymon melinus,Strymon melinus,5,2,10
GuadalupeCanyonAZNM,8/4/1986,AZ,USA,31.33,-109.07,Arizona Powdered-Skipper,Systasea zampa,Systasea zampa,3,2,10
GuadalupeCanyonAZNM,8/4/1986,AZ,USA,31.33,-109.07,Elada Checkerspot,Texola elada,Texola elada,6,2,10
GuadalupeCanyonAZNM,8/4/1986,AZ,USA,31.33,-109.07,Northern Cloudywing,Thorybes pylades,Thorybes pylades,2,2,10
GuadalupeCanyonAZNM,8/4/1986,AZ,USA,31.33,-109.07,Red Admiral,Vanessa atalanta,Vanessa atalanta,1,2,10
GuadalupeCanyonAZNM,8/4/1986,AZ,USA,31.33,-109.07,Painted Lady,Vanessa cardui,Vanessa cardui,3,2,10
GuadalupeCanyonAZNM,8/4/1986,AZ,USA,31.33,-109.07,American Lady,Vanessa virginiensis,Vanessa virginiensis,2,2,10
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Mormon Metalmark,Apodemia mormo,Mormon Metalmark,24,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Empress Leilia,Asterocampa leilia,Empress Leilia,37,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Great Purple Hairstreak,Atlides halesus,Great Purple Hairstreak,2,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Pipevine Swallowtail,Battus philenor,Pipevine Swallowtail,35,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Western Pygmy-Blue,Brephidium exile,Western Pygmy-Blue,4,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,California Patch,Chlosyne californica,California Patch,192,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Southern Dogface,Colias cesonia,Southern Dogface,27,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Orange Sulphur,Colias eurytheme,Orange Sulphur,2,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Queen,Danaus gilippus,Queen,30,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Tiny Checkerspot,Dymasia dymas,Tiny Checkerspot,26,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Funereal Duskywing,Erynnis funeralis,Funereal Duskywing,4,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Variable Checkerspot,Euphydryas chalcedona,Variable Checkerspot,3,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Variegated Fritillary,Euptoieta claudia,Variegated Fritillary,1,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Sleepy Orange,Eurema nicippe,Sleepy Orange,237,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Erichson's White-Skipper,Heliopetes domicella,Erichson's White-Skipper,5,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Ceraunus Blue,Hemiargus ceraunus,Ceraunus Blue,24,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Reakirt's Blue,Hemiargus isola,Reakirt's Blue,4,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Common Buckeye,Junonia coenia,Common Buckeye,1,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Marine Blue,Leptotes marina,Marine Blue,13,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,American Snout,Libytheana carinenta,American Snout,115,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Dainty Sulphur,Nathalis iole,Dainty Sulphur,17,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Two-tailed Swallowtail,Papilio multicaudata,Two-tailed Swallowtail,1,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Black Swallowtail,Papilio polyxenes,Black Swallowtail,3,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Cloudless Sulphur,Phoebis sennae,Cloudless Sulphur,165,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Checkered White,Pontia protodice,Checkered White,3,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,White Checkered-Skipper,Pyrgus albescens,White Checkered-Skipper,8,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Mallow Scrub-Hairstreak,Strymon istapa,Mallow Scrub-Hairstreak,1,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Gray Hairstreak,Strymon melinus,Gray Hairstreak,1,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Arizona Powdered-Skipper,Systasea zampa,Arizona Powdered-Skipper,3,4,8
McDowellSonoranPreserve,9/20/2014,AZ,USA,33.7041,-111.7791,Painted Lady,Vanessa cardui,Painted Lady,10,4,8
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Arizona Giant-Skipper,Agathymus aryxna,Arizona Giant-Skipper,1,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Mormon Metalmark,Apodemia mormo,Mormon Metalmark,39,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Palmer's Metalmark,Apodemia palmeri,Palmer's Metalmark,2,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Empress Leilia,Asterocampa leilia,Empress Leilia,25,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Western Pygmy-Blue,Brephidium exile,Western Pygmy-Blue,2,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Spring Azure,Celastrina ladon,Spring Azure,3,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Orange Sulphur,Colias eurytheme,Orange Sulphur,2,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Queen,Danaus gilippus,Queen,7,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Funereal Duskywing,Erynnis funeralis,Funereal Duskywing,2,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Sleepy Orange,Eurema nicippe,Sleepy Orange,52,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Ceraunus Blue,Hemiargus ceraunus,Ceraunus Blue,5,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Reakirt's Blue,Hemiargus isola,Reakirt's Blue,5,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Common Buckeye,Junonia coenia,Common Buckeye,1,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Marine Blue,Leptotes marina,Marine Blue,1,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,American Snout,Libytheana carinenta,American Snout,22,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Dainty Sulphur,Nathalis iole,Dainty Sulphur,2,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Cloudless Sulphur,Phoebis sennae,Cloudless Sulphur,7,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,White Checkered-Skipper,Pyrgus albescens,White Checkered-Skipper,3,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Gray Hairstreak,Strymon melinus,Gray Hairstreak,3,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Arizona Powdered-Skipper,Systasea zampa,Arizona Powdered-Skipper,4,5,14.5
McDowellSonoranPreserve,10/3/2015,AZ,USA,33.7041,-111.7791,Painted Lady,Vanessa cardui,Painted Lady,2,5,14.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Mormon Metalmark,Apodemia mormo,Mormon Metalmark,52,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Empress Leilia,Asterocampa leilia,Empress Leilia,63,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Great Purple Hairstreak,Atlides halesus,Great Purple Hairstreak,2,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Sheep Skipper,Atrytonopsis edwardsii,Sheep Skipper,1,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Pipevine Swallowtail,Battus philenor,Pipevine Swallowtail,21,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Western Pygmy-Blue,Brephidium exile,Western Pygmy-Blue,1,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Fatal Metalmark,Calephelis nemesis,Fatal Metalmark,1,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,California Patch,Chlosyne californica,California Patch,35,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Southern Dogface,Colias cesonia,Southern Dogface,27,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Queen,Danaus gilippus,Queen,24,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Funereal Duskywing,Erynnis funeralis,Funereal Duskywing,15,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Sleepy Orange,Eurema nicippe,Sleepy Orange,208,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Ceraunus Blue,Hemiargus ceraunus,Ceraunus Blue,43,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Reakirt's Blue,Hemiargus isola,Reakirt's Blue,1,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Marine Blue,Leptotes marina,Marine Blue,27,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,American Snout,Libytheana carinenta,American Snout,20,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Dainty Sulphur,Nathalis iole,Dainty Sulphur,1,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Two-tailed Swallowtail,Papilio multicaudata,Two-tailed Swallowtail,2,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Cloudless Sulphur,Phoebis sennae,Cloudless Sulphur,40,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,Gray Hairstreak,Strymon melinus,Gray Hairstreak,4,4,12.5
McDowellSonoranPreserve,9/17/2016,AZ,USA,33.7041,-111.7791,,,Blue sp.,2,4,12.5
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Pima Orangetip,Anthocharis cethura pima,Pima Orangetip,6,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Sara Orangetip,Anthocharis sara,Sara Orangetip,21,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Mormon Metalmark,Apodemia mormo,Mormon Metalmark,1,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Empress Leilia,Asterocampa leilia,Empress Leilia,90,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Great Purple Hairstreak,Atlides halesus,Great Purple Hairstreak,2,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Pipevine Swallowtail,Battus philenor,Pipevine Swallowtail,72,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Spring Azure,Celastrina ladon,Spring Azure,67,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,California Patch,Chlosyne californica,California Patch,57,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Southern Dogface,Colias cesonia,Southern Dogface,4,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Orange Sulphur,Colias eurytheme,Orange Sulphur,47,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Queen,Danaus gilippus,Queen,12,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Tiny Checkerspot,Dymasia dymas,Tiny Checkerspot,22,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Square-spotted Blue,Euphilotes battoides,Square-spotted Blue,22,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Variable Checkerspot,Euphydryas chalcedona,Variable Checkerspot,17,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Sleepy Orange,Eurema nicippe,Sleepy Orange,77,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Ceraunus Blue,Hemiargus ceraunus,Ceraunus Blue,1,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Reakirt's Blue,Hemiargus isola,Reakirt's Blue,3,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Marine Blue,Leptotes marina,Marine Blue,33,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,American Snout,Libytheana carinenta,American Snout,49,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Dainty Sulphur,Nathalis iole,Dainty Sulphur,46,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,1,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Cloudless Sulphur,Phoebis sennae,Cloudless Sulphur,1,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Acmon Blue,Plebejus acmon,Acmon Blue,2,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Checkered White,Pontia protodice,Checkered White,169,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Common/White Checkered-Skipper,Pyrgus,Common/White Checkered-Skipper,3,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Gray Hairstreak,Strymon melinus,Gray Hairstreak,8,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Elada Checkerspot,Texola elada,Elada Checkerspot,10,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Red Admiral,Vanessa atalanta,Red Admiral,1,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,Painted Lady,Vanessa cardui,Painted Lady,49,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,,,Sulphur sp.,4,5,19
McDowellSonoranPreserve,4/8/2017,AZ,USA,33.7041,-111.7791,,,Blue sp.,31,5,19
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Mormon Metalmark,Apodemia mormo,Mormon Metalmark,45,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Palmer's Metalmark,Apodemia palmeri,Palmer's Metalmark,2,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Empress Leilia,Asterocampa leilia,Empress Leilia,55,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Pipevine Swallowtail,Battus philenor,Pipevine Swallowtail,6,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Southern Dogface,Colias cesonia,Southern Dogface,1,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Queen,Danaus gilippus,Queen,9,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Tiny Checkerspot,Dymasia dymas,Tiny Checkerspot,2,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Funereal Duskywing,Erynnis funeralis,Funereal Duskywing,4,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Sleepy Orange,Eurema nicippe,Sleepy Orange,33,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Fiery Skipper,Hylephila phyleus,Fiery Skipper,3,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Cloudless Sulphur,Phoebis sennae,Cloudless Sulphur,6,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Gray Hairstreak,Strymon melinus,Gray Hairstreak,2,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,Painted Lady,Vanessa cardui,Painted Lady,16,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,,,Blue sp.,1,5,13.5
McDowellSonoranPreserve,9/23/2017,AZ,USA,33.7041,-111.7791,,,Brushfoot sp.,3,5,13.5
McDowellSonoranPreserve,4/7/2018,AZ,USA,33.7041,-111.7791,Empress Leilia,Asterocampa leilia,Empress Leilia,8,5,13.5
McDowellSonoranPreserve,4/7/2018,AZ,USA,33.7041,-111.7791,Pipevine Swallowtail,Battus philenor,Pipevine Swallowtail,3,5,13.5
McDowellSonoranPreserve,4/7/2018,AZ,USA,33.7041,-111.7791,California Patch,Chlosyne californica,California Patch,8,5,13.5
McDowellSonoranPreserve,4/7/2018,AZ,USA,33.7041,-111.7791,Queen,Danaus gilippus,Queen,1,5,13.5
McDowellSonoranPreserve,4/7/2018,AZ,USA,33.7041,-111.7791,Square-spotted Blue,Euphilotes battoides,Square-spotted Blue,6,5,13.5
McDowellSonoranPreserve,4/7/2018,AZ,USA,33.7041,-111.7791,Sleepy Orange,Eurema nicippe,Sleepy Orange,11,5,13.5
McDowellSonoranPreserve,4/7/2018,AZ,USA,33.7041,-111.7791,Ceraunus Blue,Hemiargus ceraunus,Ceraunus Blue,1,5,13.5
McDowellSonoranPreserve,4/7/2018,AZ,USA,33.7041,-111.7791,Marine Blue,Leptotes marina,Marine Blue,6,5,13.5
McDowellSonoranPreserve,4/7/2018,AZ,USA,33.7041,-111.7791,,,Blue sp.,1,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Mormon Metalmark,Apodemia mormo,Mormon Metalmark,77,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Palmer's Metalmark,Apodemia palmeri,Palmer's Metalmark,17,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Empress Leilia,Asterocampa leilia,Empress Leilia,121,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Great Purple Hairstreak,Atlides halesus,Great Purple Hairstreak,6,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Pipevine Swallowtail,Battus philenor,Pipevine Swallowtail,49,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Western Pygmy-Blue,Brephidium exile,Western Pygmy-Blue,2,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,California Patch,Chlosyne californica,California Patch,5,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Southern Dogface,Colias cesonia,Southern Dogface,12,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Orange Sulphur,Colias eurytheme,Orange Sulphur,85,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Orange Skipperling,Copaeodes aurantiacus,Orange Skipperling,2,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Queen,Danaus gilippus,Queen,15,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Funereal Duskywing,Erynnis funeralis,Funereal Duskywing,3,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Variegated Fritillary,Euptoieta claudia,Variegated Fritillary,1,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Sleepy Orange,Eurema nicippe,Sleepy Orange,465,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Ceraunus Blue,Hemiargus ceraunus,Ceraunus Blue,71,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Reakirt's Blue,Hemiargus isola,Reakirt's Blue,2,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Marine Blue,Leptotes marina,Marine Blue,60,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Eufala Skipper,Lerodea eufala,Eufala Skipper,1,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,American Snout,Libytheana carinenta,American Snout,75,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Leda Ministreak,Ministrymon leda,Leda Ministreak,1,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Dainty Sulphur,Nathalis iole,Dainty Sulphur,11,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Cloudless Sulphur,Phoebis sennae,Cloudless Sulphur,113,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Checkered White,Pontia protodice,Checkered White,1,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Common/White Checkered-Skipper,Pyrgus,Common/White Checkered-Skipper,14,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Gray Hairstreak,Strymon melinus,Gray Hairstreak,34,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,Arizona Powdered-Skipper,Systasea zampa,Arizona Powdered-Skipper,1,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,,,Skippers,2,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,,,Nymphalid/Papilionid,5,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,,,Blues,11,5,13.5
McDowellSonoranPreserve,9/29/2018,AZ,USA,33.7041,-111.7791,,,Sulphurs,37,5,13.5
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,California Sister,Adelpha bredowii,Adelpha bredowii,9,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Gulf Fritillary,Agraulis vanillae,Dione vanillae,11,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Elissa Roadside-Skipper,Amblyscirtes elissa,Amblyscirtes elissa,1,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Nysa Roadside-Skipper,Amblyscirtes nysa,Amblyscirtes nysa,2,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Tropical Least Skipper,Ancyloxypha arene,Ancyloxypha arene,5,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,White Angled-Sulphur,Anteos clorinde,Anteos clorinde,14,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Palmer's Metalmark,Apodemia palmeri,Apodemia palmerii,38,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Creamy Stripe-streak,Arawacus jada,Dolymorpha jada,1,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Hackberry Emperor,Asterocampa celtis,Asterocampa celtis (celtis),2,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Tawny Emperor,Asterocampa clyton,Asterocampaclyton (subpallida),2,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Empress Leilia,Asterocampa leilia,Asterocampa leilia,5,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Sheep Skipper,Atrytonopsis edwardsii,Atrytonopsis edwardsi,14,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Pipevine Swallowtail,Battus philenor,Battus philenor,498,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Western Pygmy-Blue,Brephidium exile,Brephidium exile,10,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Arizona Metalmark,Calephelis arizonensis,Calephelis arizonensis,15,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Fatal Metalmark,Calephelis nemesis,Calephelis nemesis,2,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Common Streaky-Skipper,Celotes nessus,Celotes nessus,4,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,White-striped Longtail,Chioides catillus,Chioidescatillus,1,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Bordered Patch,Chlosyne lacinia,Chlosyne lacinia,8,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Theona Checkerspot,Chlosyne theona,Thessalia theona,9,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Acacia Skipper,Cogia hippalus,Cogia hippalus,4,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Southern Dogface,Colias cesonia,Colias cesonia,100,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Orange Sulphur,Colias eurytheme,Colias eurytheme,20,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Orange Skipperling,Copaeodes aurantiacus,Copaeodesaurantiacus,40,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Nabokov's Satyr,Cyllopsis pyracmon,Cyllopsis pyracmon,26,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Queen,Danaus gilippus,Danaus gilippus,128,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Monarch,Danaus plexippus,Danaus plexippus,2,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Dymasia dymas chara,Dymasia dymas chara,Dymasia chara,53,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Ares Metalmark,Emesis ares,Emesis ares,12,6,54
PatagoniaAZ,8/23/1986,AZ,USA,31.5072,-110.6908,Zela Metalmark,Emesis zela,Emesis zela,14,6,54
