"lat","lon","elev"
37.19166,-121.708634,86
36.992037,-121.921805,111
38.544907,-121.740517,15
43.83618,-122.237528,1472
40.015362,-105.313029,1849
37.967567,-119.119965,1992
38.649221,-121.212386,44
39.981669,-105.072894,1572
33.792133,-106.878573,1372
36.082878,-119.051811,130
38.020822,-122.669079,102
42.191089,-122.477432,1700
38.44546,-122.704841,55
37.961395,-122.602555,244
45.119724,-117.657678,1115
38.169634,-122.898276,21
34.01205,-117.454169,269
38.461553,-122.55528,738
31.903816,-110.988613,879
37.873047,-122.251312,115
37.810619,-122.184494,353
37.907596,-121.954258,372
32.846084,-116.860633,267
33.964771,-118.402861,43
35.407896,-121.110053,0
32.843543,-116.997132,102
39.839223,-105.411213,2649
32.330565,-110.804494,1050
36.531692,-121.174373,659
48.159392,-123.799802,0
39.925694,-105.25801,1783
39.50435,-120.237425,1929
37.31688,-121.6756,687
34.258622,-105.587187,2039
31.88363,-109.20646,1724
38.570178,-121.725717,10
37.750053,-122.104691,289
32.153196,-104.75342,1800
37.459934,-119.547317,2068
34.022503,-116.078796,1350
31.43197,-111.188613,1260
37.556721,-122.091242,0
34.069238,-118.205889,116
38.050425,-119.083227,1966
34.04777,-116.566591,865
37.185172,-122.34724,55
34.083139,-106.910063,1413
40.009505,-105.653827,3508
32.554217,-117.084972,9
32.610726,-117.098916,0
33.778542,-118.337692,110
42.64773,-123.381506,396
37.921738,-122.174208,186
40.002538,-107.836735,1978
33.280098,-111.159047,755
34.175244,-118.233953,319
38.154116,-109.618076,1499
34.136834,-118.063368,175
32.620067,-117.102395,0
37.682894,-122.429087,241
37.914972,-121.947903,294
34.084741,-118.228103,103
37.7657,-119.773883,2152
37.48753,-122.176415,0
39.699941,-119.726866,1692
38.934527,-120.056097,1910
44.17803,-124.112612,102
44.367612,-121.138988,817
33.890174,-118.332645,15
32.840522,-117.080222,193
33.011288,-117.032891,208
33.690808,-116.42453,329
37.500522,-122.294862,166
32.842762,-117.038672,96
36.979293,-121.763453,62
32.710719,-105.769278,2489
32.947558,-105.751122,2650
46.741625,-123.051679,45
33.370974,-111.878523,363
34.195714,-118.999867,52
34.516667,-119.377778,758
36.760174,-121.502864,794
34.767019,-106.762118,1477
38.531703,-121.761401,19
37.950208,-109.705845,2143
46.557347,-114.076019,987
37.262884,-121.799547,61
34.341967,-111.099322,1695
38.136153,-122.206132,69
32.230457,-110.951934,745
41.214523,-122.903938,2007
34.128883,-118.515956,581
36.289808,-115.679855,3238
33.934516,-117.950512,101
37.472865,-122.278408,152
33.340204,-116.901226,1555
36.962781,-122.04385,15
45.927315,-123.972957,89
36.11945,-121.467858,649
38.47817,-122.994504,26
36.459673,-121.154137,316
37.507388,-122.481342,0
33.308535,-116.326202,195
37.831495,-122.507575,117
33.735754,-115.808765,919
48.059063,-122.159339,13
38.272752,-119.110887,2478
33.613185,-116.658949,1885
31.592582,-111.365575,1089
38.343147,-122.531083,167
37.962329,-122.418859,36
37.936928,-122.296671,126
35.0324,-106.3674,2148
38.456011,-122.704016,58
38.445517,-121.864208,21
37.753663,-119.797788,1909
33.827022,-118.342774,28
37.337428,-122.118391,219
33.116816,-116.402909,666
33.69562,-118.0464,0
32.378181,-111.064042,719
33.102128,-116.698831,929
40.21353,-105.368283,1963
34.520838,-119.987294,784
34.064438,-118.90914,481
37.833662,-118.782892,2406
34.151069,-118.142822,278
37.881997,-118.885205,2413
40.027576,-105.261641,1624
37.909926,-122.485807,152
37.805981,-122.427857,24
34.04677,-118.934203,32
37.227835,-122.105353,919
37.88427,-122.445974,60
36.060231,-112.109697,2169
37.507153,-122.481892,0
37.397233,-121.799837,309
34.062405,-116.371245,1322
34.098655,-118.72698,219
37.178507,-118.264335,1195
39.388712,-117.03495,2345
33.404572,-111.317933,769
32.33943,-110.981923,768
37.604844,-119.968122,374
38.438258,-122.513546,376
32.326613,-106.586517,1730
46.862655,-113.88372,1062
37.912716,-122.616625,606
38.53688,-121.788184,18
37.769993,-122.471687,85
37.290111,-122.086137,371
35.274785,-120.458831,764
37.810924,-121.771185,590
33.281678,-116.434758,684
37.900495,-121.948895,360
31.402247,-110.269454,1848
37.076494,-121.461275,349
36.490578,-121.193436,703
32.916461,-116.878912,533
33.448377,-112.074037,343
45.657716,-122.552556,71
33.550549,-111.572034,425
39.857709,-120.460309,1686
37.396014,-121.795285,309
34.094919,-118.304515,115
34.098851,-118.731237,219
33.787775,-117.717937,279
31.739673,-110.88612,1418
36.46163,-121.157057,316
31.868922,-109.188383,1626
38.026583,-122.72128,330
38.1735,-119.178333,2200
37.526445,-122.319902,119
46.827474,-121.640883,1614
34.214262,-118.930892,85
38.16715,-122.802739,87
34.11152,-117.713656,411
36.478583,-121.184125,523
33.776485,-118.094908,7
37.43967,-121.959647,-1
38.468457,-123.016575,18
42.309927,-121.837202,1259
31.672175,-110.941046,1467
37.777677,-122.49531,78
37.211102,-121.932861,348
34.08137,-116.240767,1231
37.234962,-121.84642,46
35.396502,-111.855308,2573
34.086609,-113.552134,600
38.613182,-122.79007,79
37.871729,-121.918252,783
37.616219,-122.492298,0
38.257389,-119.234311,1973
33.990413,-116.665667,821
44.298363,-123.976753,49
38.726424,-120.886966,458
33.093149,-117.290813,29
34.178047,-118.09745,297
36.069584,-115.460457,1175
33.345581,-112.070578,532
37.443245,-121.295929,260
33.709824,-116.639355,1739
38.458848,-122.551417,738
37.181608,-122.350785,132
37.972553,-119.267793,3070
32.232875,-110.900335,765
34.650673,-119.37957,1565
45.418104,-117.287804,1140
37.771032,-122.482861,80
37.673333,-122.402893,223
32.90279,-116.458542,1705
39.040981,-123.006448,690
39.811405,-120.655722,1334
38.017807,-122.139765,0
37.185485,-122.339115,68
37.344672,-121.718712,485
31.572248,-111.050018,996
31.569477,-111.045453,996
33.769928,-112.039942,520
33.282324,-110.821238,2305
39.285495,-120.692872,1639
34.005306,-118.360902,156
38.336287,-111.279824,2012
40.714736,-111.61564,2369
31.786158,-110.823845,1325
38.054236,-122.228939,0
40.354456,-105.661539,2821
33.621894,-111.567875,599
34.159017,-118.082974,274
37.927874,-122.326364,13
39.66694,-120.43501,1520
34.451404,-117.811699,1246
37.843178,-122.284683,10
33.79543,-111.79916,835
44.594512,-118.903708,1755
37.879887,-121.914047,1000
41.986809,-120.175061,2221
37.477915,-122.29169,112
38.14987,-121.290531,16
36.333377,-112.315195,2377
34.761234,-112.01997,1022
38.543737,-109.279708,2641
39.630573,-104.853878,1702
37.185651,-122.333407,66
31.446826,-110.306777,1816
38.063152,-119.236313,2864
34.400588,-119.349838,169
36.5143,-121.218331,603
37.853766,-121.934725,506
41.243587,-122.010192,1069
34.034144,-118.681164,58
38.425143,-123.09654,99
44.340499,-111.473001,1872
47.323814,-120.691852,965
32.948133,-105.751163,2650
41.955112,-124.368589,0
31.725088,-110.880087,1484
37.421127,-122.020218,0
35.279912,-120.888008,34
43.777705,-114.639685,2527
37.505731,-119.605295,1789
33.816932,-118.082514,14
34.299721,-113.444168,414
37.408878,-121.958335,9
31.798995,-110.796925,1416
38.725396,-122.758044,741
34.007561,-118.422867,24
36.358627,-120.821655,878
37.31492,-121.66082,767
34.804505,-118.326133,763
34.474072,-119.70555,392
39.9309,-105.274609,1808
32.92502,-117.225656,71
34.197909,-118.997233,52
47.646455,-122.300494,21
34.015413,-118.377762,113
35.813634,-115.969676,1066
32.619738,-110.745321,1304
33.908958,-117.949517,104
32.553321,-117.069121,14
37.909926,-122.485807,152
37.07644,-121.46518,349
37.861827,-122.306509,0
37.351101,-122.173186,320
37.840383,-122.007293,138
36.482149,-121.182914,502
37.515896,-121.830477,149
34.281088,-117.838637,993
34.033328,-118.685324,7
32.232874,-110.900387,765
33.874236,-118.295262,13
40.18911,-121.337644,1687
38.575533,-121.472393,12
39.361142,-119.857497,1885
37.036796,-121.404478,369
34.601055,-118.388703,1017
33.182197,-117.050243,459
33.46346,-111.944727,394
36.486627,-121.214229,453
34.454341,-119.147802,623
37.214323,-122.310509,231
34.059348,-118.560334,344
46.896463,-120.635161,818
32.242243,-111.170869,876
37.036257,-121.414264,348
35.25626,-106.595935,1531
37.147778,-121.774641,303
39.293974,-114.836408,1905
36.1598,-121.669383,205
39.166339,-120.14498,1901
31.870857,-109.186695,1626
31.838946,-110.363526,1460
34.542953,-119.80028,298
34.055279,-118.461945,115
33.133622,-116.598211,1557
33.140242,-116.595953,1557
32.243652,-111.167694,876
43.686487,-110.963955,2169
38.446231,-122.706138,55
39.29362,-121.187293,291
37.456561,-122.381592,195
43.531314,-119.322524,1395
36.255638,-115.656119,2599
37.764977,-122.465302,99
43.964074,-113.703998,1846
35.682188,-105.904674,2286
33.278095,-116.428253,355
34.11201,-117.714245,411
32.554608,-117.087528,9
33.739799,-117.681385,391
34.189499,-117.31397,514
33.176614,-117.320877,22
33.916131,-118.009354,48
38.808023,-120.132756,1903
36.990844,-121.924168,60
32.730235,-117.146605,78
34.183929,-119.673615,0
34.223897,-116.971075,2326
37.685428,-122.433433,276
34.133455,-117.852591,257
32.429692,-110.729088,2194
37.907483,-122.253495,216
37.4762,-122.124672,0
37.676388,-122.398331,52
37.450155,-122.141946,12
48.117322,-121.522512,1208
33.566547,-117.584358,147
40.074977,-105.290011,1692
35.307607,-111.715663,2595
34.14411,-118.374648,183
44.555143,-119.644744,692
37.455037,-122.388533,98
42.45352,-123.731097,1194
33.792671,-118.438118,0
32.731245,-117.147683,78
32.325945,-110.700339,1334
37.904343,-122.103588,207
36.140034,-117.973412,1220
32.748035,-116.665482,703
39.190297,-114.69638,2286
38.459964,-123.011438,74
36.824707,-121.735535,0
33.761055,-118.152166,19
38.489976,-109.233127,3212
37.87226,-121.91728,783
37.538261,-122.24675,0
39.354291,-123.814486,55
34.11384,-118.222555,198
33.470797,-111.625137,587
34.877115,-109.812518,1671
31.431981,-111.188517,1260
31.883613,-109.206517,1724
33.828691,-118.344302,28
36.100201,-115.023991,501
37.8622,-121.978709,197
37.918437,-122.542306,164
34.073237,-118.455147,143
37.910931,-121.881378,295
39.42058,-120.656962,1824
33.163217,-116.627507,1468
46.085436,-123.838257,20
41.342113,-106.299058,3306
37.605722,-119.96675,429
37.861098,-122.298421,11
45.611218,-111.01202,1620
48.489594,-120.148833,594
37.984798,-105.057083,2601
34.174137,-118.758179,305
40.923743,-122.813136,1082
36.080285,-115.454134,1129
38.265702,-121.439292,2
39.161279,-119.89809,2417
38.070427,-122.851157,198
37.966337,-119.266062,3250
38.265846,-122.848643,12
33.070784,-117.261262,24
33.13202,-117.232467,114
38.515729,-109.466808,1425
32.556019,-117.085,9
33.460931,-111.944146,394
34.117753,-118.321591,219
33.65207,-115.818283,442
43.790428,-110.681763,2131
40.151211,-105.500548,2789
38.65238,-121.207212,53
38.328647,-119.635413,2927
42.174665,-114.280566,2132
31.763756,-110.843252,1335
39.063447,-120.202312,2534
34.232126,-118.549195,245
32.857969,-116.91468,143
32.859576,-116.887002,213
37.713066,-122.426225,71
37.723245,-122.424497,134
32.242562,-111.167503,876
38.220313,-120.699913,290
40.354361,-105.636871,2502
34.038689,-116.184333,1231
37.915633,-121.948937,294
46.150332,-123.865947,0
36.984887,-122.063347,159
32.571057,-117.123467,5
33.876157,-117.675653,260
42.091625,-123.376008,1604
35.969096,-118.177954,1789
34.094033,-119.001872,88
37.261316,-121.64533,487
37.313124,-122.214602,543
34.43385,-119.711188,98
33.092687,-116.302436,541
39.731377,-104.963539,1640
44.096887,-121.772039,2839
37.908528,-119.250197,3016
37.914603,-121.950353,355
33.976503,-118.405983,9
37.869739,-122.23195,372
38.078698,-122.194204,3
34.183919,-117.310378,514
36.656604,-114.067959,1523
38.920261,-121.017242,325
37.764972,-122.438777,55
46.261301,-114.160916,1076
45.755487,-123.965585,128
37.678303,-122.422622,324
34.423447,-118.51245,375
35.279159,-120.874187,195
34.077145,-117.807287,314
34.41,-119.549164,20
34.066298,-118.4412,117
42.267762,-122.576191,1318
37.879125,-119.854026,1388
32.837661,-105.712599,2431
40.210452,-105.297161,1734
32.879535,-117.224644,106
34.760874,-120.163387,367
38.265702,-121.439292,2
38.270368,-121.439876,4
37.536077,-122.34868,126
44.850455,-118.664623,2070
37.664362,-122.475984,187
38.746737,-122.767412,675
33.387066,-118.474818,15
43.653413,-110.71856,1967
34.218605,-118.548462,238
33.970402,-117.318756,357
34.134659,-118.276638,143
36.078133,-115.003129,487
34.063788,-118.355434,79
34.685563,-116.83401,1359
37.228379,-121.732148,241
40.689378,-115.474682,2044
40.565808,-111.689212,2564
34.911895,-118.58577,1315
37.760326,-122.499826,47
38.118242,-122.594763,21
35.469028,-114.888173,1047
37.183793,-122.004755,314
31.874377,-109.183032,1736
36.854981,-122.124466,0
33.070379,-116.601937,1271
32.573798,-117.081373,12
37.766708,-122.47097,85
34.264541,-118.151486,996
33.979955,-118.054656,61
33.958912,-109.513602,2875
34.755029,-118.489899,894
32.8694,-116.891067,132
34.087022,-119.036675,32
37.972512,-119.267678,3070
41.298993,-122.922718,1756
34.335443,-117.82866,2051
36.981745,-122.110788,130
34.099817,-118.010946,102
38.049887,-122.129463,34
37.088093,-122.065165,205
38.359339,-122.513351,113
32.820071,-117.056572,89
47.484105,-121.482963,1230
37.795905,-122.397688,0
33.574974,-111.515945,484
32.934403,-116.256653,324
34.14789,-117.720008,587
32.888759,-117.223843,69
38.762735,-121.339758,36
37.558551,-122.047527,8
37.646695,-122.422787,3
34.142408,-118.168727,307
37.564398,-122.478192,536
37.277757,-122.225712,284
34.763677,-111.895119,1069
40.3209,-111.53425,1979
39.630035,-121.994794,35
33.461816,-111.945717,394
42.698144,-112.344115,2162
34.164712,-118.493053,227
37.893643,-121.939615,403
38.164302,-119.154073,2256
37.144537,-121.796093,374
36.273745,-115.63062,2619
34.200295,-118.160327,414
33.870225,-117.640563,309
34.086125,-119.036505,32
34.182323,-118.097575,297
40.314148,-104.807277,1437
38.57394,-122.691919,324
34.048338,-116.56848,784
32.243063,-111.166887,876
33.850083,-118.377472,50
40.014767,-105.326392,1853
34.713282,-111.781382,1131
35.259675,-106.59725,1533
34.135888,-118.251656,156
32.925194,-117.129121,128
33.933081,-112.694825,626
37.549468,-121.838447,429
33.012112,-117.273028,0
37.010864,-122.084819,313
39.607525,-120.663912,2235
34.017985,-118.288643,65
37.588617,-122.351617,-5
31.404779,-111.086652,1172
35.103865,-106.381677,2048
34.082131,-118.566384,261
33.58015,-117.594548,201
44.604314,-123.378987,218
31.349094,-110.225242,1517
39.264025,-117.162151,2307
33.134748,-117.142799,204
40.169581,-105.140127,1531
36.844447,-121.408011,90
32.766247,-117.070525,143
36.506679,-121.181571,381
38.732635,-120.004226,2597
31.376797,-110.358655,1680
45.953619,-123.572656,206
36.873502,-121.821185,8
37.605218,-119.967757,374
32.55257,-117.062788,13
36.314024,-115.67604,2634
38.652282,-121.208328,53
40.156088,-105.297222,1888
36.580488,-118.751892,2060
36.476142,-105.73552,2127
43.713737,-116.163414,1376
41.009717,-122.619318,791
34.156281,-117.978263,210
46.714454,-121.168103,1732
45.096461,-108.209531,1114
33.628179,-115.326309,504
37.420654,-122.016609,-1
31.4479,-110.307,1816
37.806851,-122.148533,178
46.151443,-123.956007,13
37.865317,-121.769307,141
36.511267,-121.226442,644
33.741455,-118.377922,0
38.462393,-122.555366,738
37.83017,-122.528694,0
31.760634,-110.844058,1335
38.014481,-121.792909,8
48.765248,-114.285137,1073
36.360686,-120.850105,846
40.571917,-111.700838,2168
36.819667,-121.727678,9
37.270091,-122.152691,733
38.525468,-107.683305,2559
32.278452,-111.022264,687
36.230239,-116.769664,-69
33.861011,-118.354435,32
48.01369,-120.271596,331
32.443736,-110.787049,2690
43.790428,-110.681763,2131
32.243002,-111.167909,876
40.354456,-105.661539,2821
39.304325,-123.781513,10
37.192733,-121.836558,138
33.169847,-117.286359,77
32.259533,-111.014908,692
32.996333,-118.552877,137
31.598613,-110.807608,1453
37.357872,-122.183662,388
34.175338,-118.176188,410
38.680991,-108.689222,2655
37.815517,-118.58062,1960
41.869914,-110.773858,2352
40.577848,-105.182829,1681
36.454858,-121.920033,72
32.243378,-111.167525,876
39.683467,-107.6985,2150
34.203,-118.1665,414
34.423359,-119.818784,26
39.584656,-120.164852,1876
34.118767,-118.311583,262
41.02743,-123.056389,1859
33.818016,-118.447334,0
38.515285,-109.46689,1425
45.344136,-111.36924,2731
33.997501,-118.470276,10
40.142743,-105.888616,2523
34.548229,-119.165109,992
34.07227,-116.389888,1232
33.965733,-118.427048,49
33.629085,-117.553664,291
48.427424,-120.272213,1104
42.076366,-122.719361,2215
39.345061,-120.327909,2185
34.052803,-118.435529,87
32.255962,-111.002881,703
31.89421,-109.166036,1565
35.750528,-105.930933,2106
38.105901,-119.010602,2007
47.319785,-120.691689,907
34.180697,-118.572487,262
34.201818,-118.211193,423
33.769053,-117.79141,120
40.014082,-120.85945,1733
34.793884,-119.884896,1077
37.896666,-121.874428,200
35.159337,-106.477647,1915
38.042971,-121.3666,2
35.965728,-111.942518,2219
38.181243,-122.231331,158
39.197203,-106.141244,3437
31.40495,-111.146911,1427
31.539261,-110.760555,1236
34.165449,-118.495764,227
37.284496,-122.063859,270
37.841936,-121.840682,334
37.325931,-122.179369,638
33.345348,-116.848697,1467
33.278955,-111.158537,755
42.203678,-122.700243,538
31.706897,-110.863333,2051
46.727636,-120.812788,537
34.033199,-118.31385,62
34.030265,-118.070272,61
34.179314,-118.862083,241
34.006656,-118.367347,101
42.209717,-114.300697,2160
33.304722,-116.214295,282
36.753645,-118.167361,1192
34.187049,-118.479908,224
35.258262,-116.072731,288
38.56371,-107.746941,2434
39.438475,-104.764504,1838
34.383873,-111.268753,1657
34.718484,-119.932164,1205
38.11038,-121.787946,57
36.139192,-115.433736,1167
37.813852,-122.16615,373
31.422303,-111.012419,1129
39.402361,-120.27675,1983
37.745268,-122.374198,0
37.310527,-122.177289,664
37.407463,-121.955106,3
38.617482,-121.311937,37
31.715198,-110.876553,1751
38.907607,-123.227187,391
33.681063,-115.83017,531
32.242688,-111.167638,876
37.558291,-108.163149,2665
40.048957,-121.37556,2082
34.425092,-119.195895,390
37.865101,-119.538329,2636
32.873788,-117.219685,106
42.095462,-123.404288,1353
37.83434,-118.782817,2406
31.716427,-110.784185,1744
33.778583,-118.332344,117
40.81823,-111.642985,2385
38.245786,-120.265005,1378
37.913644,-119.266419,3169
32.73374,-117.153658,77
38.872145,-107.218575,2971
32.743903,-117.138967,90
38.743839,-122.774792,675
43.66758,-116.382112,793
32.547407,-117.109972,5
37.061761,-104.491976,2247
34.293673,-119.226493,215
